Country,object
Germany,BAYWA AG NAMENS-AKTIEN LIT.J O. -BYW.SG
Germany,BAYWA AG VINK. NAMENS-AKTIEN O. -BYW6.SG
Germany,BAYWA AG NA. -BYW.DU
Germany,BYD Company Ltd. -BY6A.SG
USA,"Catalent, Inc. -CTLT"
USA,"Caspian Services, Inc. -CSSV"
USA,"CareView Communications, Inc. -CRVW"
USA,"Cardiff International, Inc. -CDIF"
USA,Greenpro Capital Corp. -GRNQ
USA,Champion Pain Care Corporation -CPAI
USA,"Cardax, Inc. -CDXI"
USA,Canadian Cannabis Corp. -CCAN
USA,"Capstone Companies, Inc. -CAPC"
USA,"CAM Group, Inc. -CAMG"
USA,"Mango Capital, Inc. -MCAP"
India,Goa Carbon Limited -GOACARBON.NS
India,Electrosteel Castings Limited -ELECTCAST.NS
USA,"Development Capital Group, Inc. -DLPM"
Germany,Carnival Corp. Paired Ctf(1Sh.C -CVC1.SG
Germany,CARNIVAL PAIRED CTF -CVC1.DU
Germany,Carnival Corporation -CVC1.DE
Germany,"CAPITA PLC SL-,02066666 -CTAA.BE"
Germany,CANCOM SE Inhaber-Aktien o.N. -COK.SG
India,Castrol India Limited -CASTROLIND.NS
Germany,CARREFOUR S.A. Actions Port. EO -CAR.SG
Germany,Capital Stage AG -CAP.DE
India,C & C Constructions Limited -CANDC.NS
India,Cadila Healthcare Limited -CADILAHC.NS
USA,"Capital Group Holdings, Inc. -CGHC"
USA,"CannLabs, Inc. -CANL"
Germany,NORTHERN DYNASTY MINLS -ND3.BE
Germany,FRESEN.MED.CARE KGAA O.N. -FME.DU
Australia,Reef Casino Trust -RCT.AX
Germany,Fresenius Medical Care KGaA Inh -FME.SG
Germany,SGL CARBON SE O.N. -SGL.DU
Australia,Cassini Resources Limited -CZI.AX
Germany,Goldcorp Inc. -GO5.DE
Germany,Kinross Gold Corporation -KIN2.DE
Australia,Oceania Capital Partners Limited -OCP.AX
Germany,CATERPILLAR INC. DL 1 -CAT1.BE
Mexico,"Procorp, S.A.B. de C.V. -PROCORPB.MX"
USA,CBT Financial Corp. -CBTC
USA,"THC Farmaceuticals, Inc. -CBDG"
Mexico,Companhia Brasileira de Distribuição -CBDN.MX
Mexico,Commerzbank AG -CBKN.MX
USA,"Cabinet Grow, Inc. -CBNT"
Germany,COMMERZBANK AG -CBK.HA
Australia,CBG Capital Limited -CBC.AX
Australia,CBL Corporation Limited -CBL.AX
Germany,COMMERZBANK AG -CBK.DU
Germany,Commerzbank AG Inhaber-Aktien o -CBK.SG
Germany,COMMERZBANK AG -CBK.BE
USA,"Cryo-Cell International, Inc. -CCEL"
USA,"Command Center, Inc. -CCNI"
USA,"China CGame, Inc. -CCGM"
USA,"Competitive Companies, Inc. -CCOP"
India,Consolidated Construction Consortium Limited -CCCL.NS
India,Country Club Hospitality & Holidays Limited -CCHHL.NS
Germany,"COCA-COLA CO. DL-,25 -CCC3.BE"
Mexico,The Chemours Company -CC.MX
USA,"CCB Bankshares, Inc. -CZYB"
Germany,"COCA-COLA CO. DL-,25 -CCC3.HA"
India,CCL Products (India) Limited -CCL.NS
Germany,"COCA-COLA CO., THE Registered S -CCC3.SG"
USA,Can-Cal Resources Ltd. -CCRE
Germany,"COCA-COLA CO. DL-,25 -CCC3.DU"
Germany,pSivida Corp. R.S.(Ch.Dp.Int./C -PV3.SG
Australia,Chongherr Investments Ltd -CDH.AX
Germany,"COEUR MINING DL -,01 -CDM1.DU"
Germany,"COEUR MINING DL -,01 -CDM1.BE"
Australia,"Updater, Inc. -UPD.AX"
Australia,Cellmid Limited -CDY.AX
Mexico,Christian Dior SE -CDIN.MX
USA,"Ceelox, Inc. -CELO"
India,Idea Cellular Limited -IDEA.NS
USA,"Cell Source, Inc. -CLCS"
India,Prism Cement Limited -PRISMCEM.NS
India,ITD Cementation India Limited -ITDCEM.NS
India,Euro Ceramics Limited -EUROCERA.NS
Germany,CEWE Stiftung & Co. KGaA -CWC.DE
USA,Century Next Financial Corporation -CTUY
USA,"China Energy Technology Corp., Ltd. -CETH"
India,CESC Limited -CESC.NS
USA,"Colombia Energy Resources, Inc. -CERX"
Mexico,"Internacional de Cerámica, S.A.B. de C.V. -CERAMICB.MX"
India,Cera Sanitaryware Limited -CERA.NS
India,CEAT Limited -CEATLTD.NS
Mexico,Celgene Corporation -CELG.MX
Germany,CEWE STIFT.KGAA O.N. -CWC.DU
Australia,Challenger Energy Limited -CEL.AX
India,Century Extrusions Limited -CENTEXT.NS
India,UltraTech Cement Limited -ULTRACEMCO.NS
Germany,CENTROTEC SUSTAINABLE O.N -CEV.BE
India,Mangalam Cement Limited -MANGLMCEM.NS
Mexico,Fibria Celulose S.A. -FBRN.MX
Australia,Shopping Centres Australasia Property Group -SCP.AX
India,Cerebra Integrated Technologies Limited -CEREBRAINT.NS
India,Somany Ceramics Limited -SOMANYCERA.NS
Germany,CENTROTEC SUSTAINABLE O.N -CEV.DU
India,Shree Cement Limited -SHREECEM.NS
Germany,CEWE STIFT.KGAA O.N. -CWC.BE
India,Kakatiya Cement Sugar and Industries Limited -KAKATCEM.NS
Mexico,"Internacional de Cerámica, S.A.B. de C.V. -CERAMICD.MX"
India,Gujarat Sidhee Cement Limited -GSCLCEMENT.NS
Germany,CENIT AG Inhaber-Aktien o.N. -CSH.SG
India,Century Plyboards (India) Limited -CENTURYPLY.NS
Germany,CEWE Stiftung & Co. KGaA INHABE -CWC.SG
India,Orient Cement Limited -ORIENTCEM.NS
Australia,Cedar Woods Properties Limited -CWP.AX
Germany,CEWE STIFT.KGAA O.N. -CWC.HA
Germany,CROPENERGIES AG -CE2.BE
Mexico,"Grupo Cementos de Chihuahua, S.A.B. de C.V. -GCC.MX"
Mexico,"Twenty-First Century Fox, Inc. -FOX.MX"
Germany,CELGENE CORP. Registered Shares -CG3.SG
Germany,CENIT AG O.N. -CSH.BE
India,Murudeshwar Ceramics Limited -MURUDCERA.NS
Germany,CENIT AG O.N. -CSH.DU
Australia,Contact Energy Limited -CEN.AX
India,Central Bank of India -CENTRALBK.NS
India,Regency Ceramics Limited -REGENCERAM.NS
Australia,Cellnet Group Limited -CLT.AX
Germany,FRIWO AG O.N. -CEA.DU
Germany,Centrotec Sustainable AG Inhabe -CEV.SG
Australia,Centrex Metals Limited -CXM.AX
Germany,FRIWO AG Inhaber-Aktien o.N. -CEA.SG
Taiwan,Chia Hsin Cement Corporation -1103.TW
Australia,Centuria Capital Group -CNI.AX
Australia,Centuria Metropolitan REIT -CMA.AX
Germany,CENTROTEC SUSTAINABLE O.N -CEV.HA
India,Century Textiles and Industries Limited -CENTURYTEX.NS
Germany,"CELGENE CORP. DL-,01 -CG3.DU"
Germany,FRIWO AG O.N. -CEA.BE
Germany,CropEnergies AG Inhaber-Aktien -CE2.SG
Germany,CENTROTEC Sustainable AG -CEV.DE
Germany,CROPENERGIES AG -CE2.DU
India,JK Lakshmi Cement Limited -JKLAKSHMI.NS
India,Celebrity Fashions Limited -CELEBRITY.NS
India,Deccan Cements Limited -DECCANCE.NS
India,Centum Electronics Limited -CENTUM.NS
India,Century Enka Limited -CENTENKA.NS
India,The India Cements Limited -INDIACEM.NS
Australia,Vicinity Centres -VCX.AX
India,Kajaria Ceramics Limited -KAJARIACER.NS
USA,Cornerstone Financial Corporation -CFIC
Germany,UET Utd Electronic Technol.AG I -CFC.SG
Germany,UET AG O.N. -CFC.BE
Mexico,Compagnie Financière Richemont SA -CFRIN.MX
Germany,UET AG O.N. -CFC.DU
USA,Commerce Group Corp. -CGCO
India,Capri Global Capital Limited -CGCL.NS
Australia,Costa Group Holdings Limited -CGC.AX
USA,CGE Energy Inc. -CGEI
USA,Lyxor Stoxx Europe 600 Chemicals ETF A/I -CHMP
USA,"Chineseinvestors.com, Inc. -CIIX"
USA,"chatAND, Inc. -CHAA"
India,Sudarshan Chemical Industries Limited -SUDARSCHEM.NS
USA,SOHO China Limited -SOHOF
Germany,Logitech International S.A. -LTEC.DE
Germany,"LOGITECH INTL NA SF -,25 -LTEC.BE"
Germany,Highlight Communications AG -HLG.DE
Germany,GIVAUDAN SA NA SF 10 -GIN.DU
Germany,Givaudan SA -GIN.DE
Germany,EDAG Engineering Group AG -ED4.DE
Germany,CHINA MOBILE LTD. -CTM.BE
USA,"China Networks International Holdings, Ltd. -CNWHF"
Germany,"CLARIANT AG Namens-Aktien SF 3, -CLRN.SG"
India,Clariant Chemicals (India) Limited -CLNINDIA.NS
India,Chromatic India Limited -CHROMATIC.NS
Germany,China Life Insurance Company Limited -CHL.DE
Germany,CHINA LIFE INS. H YC 1 -CHL.BE
Taiwan,"Evermore Chemical Industry Co., Ltd. -1735.TW"
Taiwan,"Taita Chemical Company, Limited -1309.TW"
India,Rajshree Sugars and Chemicals Limited -RAJSREESUG.NS
Germany,WACKER CHEMIE O.N. -WCH.BE
Germany,CHINA MOBILE LTD. -CTM.HA
Germany,"DOW CHEMICAL CO., THE Registere -DCH1.SG"
Germany,HIGHLIGHT CMNCTS INH.SF 1 -HLG.BE
Germany,"SWATCH GROUP AG, THE NAMENS-AKT -UHRN.SG"
Mexico,The Dow Chemical Company -DOW.MX
Germany,VONTOBEL HOLDING AG NAMENS-AKTI -VTLN.SG
Germany,LONZA GROUP AG Namens-Aktien SF -LO3.SG
Germany,LAFARGEHOLCIM LTD.NAM.SF2 -HLBN.DU
Germany,China Mobile Ltd. Registered Sh -CTM.SG
Germany,OPENLIMIT HLDG INH. SF-30 -O5H.DU
Germany,LafargeHolcim Ltd. NAMENS-AKTIE -HLBN.SG
Germany,"SULZER NAM. SF -,01 -SUL1.BE"
Germany,TMC CONTENT GR.AG INH.SF1 -ERO1.DU
Germany,dormakaba Holding AG Namens-Akt -KABN.SG
Germany,"NESTLE NAM. SF-,10 -NESR.HA"
Mexico,Chocoladefabriken Lindt & Sprüngli AG -LISPN.MX
Mexico,"Chico's FAS, Inc. -CHS.MX"
Germany,China Mobile Limited -CTMA.DE
Germany,SWISSCOM AG NAM. SF 1 -SWJ.BE
Germany,"EDAG ENGINEERING G.SF-,04 -ED4.DU"
Germany,"CLARIANT NA SF 3,70 -CLRN.BE"
Germany,"NOVARTIS AG NAMENS-AKTIEN SF 0, -NOT.SG"
Germany,Santhera Pharmaceuticals Hold.N -S3F.SG
India,Thirumalai Chemicals Limited -TIRUMALCHM.NS
Germany,"SWISS LIFE HLDG SF 5,10 -SLW.DU"
Germany,OPENLIMIT HOLDING AG Inhaber-Ak -O5H.SG
Germany,"SYNGENTA AG NA SF 0,1 -SVJ.DU"
Germany,Credit Suisse Group AG -CSX.DE
Germany,HIGHLIGHT COMMUNICATIONS AG Inh -HLG.SG
Germany,"SWATCH GROUP AG, THE Inhaber-Ak -UHR.SG"
Taiwan,China Steel Corporation -2002.TW
Mexico,The Charles Schwab Corporation -SCHW.MX
Germany,"EDAG ENGINEERING G.SF-,04 -ED4.BE"
Germany,TMC CONTENT GR.AG INH.SF1 -ERO1.BE
USA,"Content Checked Holdings, Inc. -CNCK"
Australia,Champion Iron Limited -CIA.AX
Mexico,Roche Holding AG -ROGN.MX
Germany,HIGHLIGHT CMNCTS INH.SF 1 -HLG.DU
Germany,LAFARGEHOLCIM LTD.NAM.SF2 -HLBN.BE
Germany,"SONOVA HLDG AG NA.SF 0,05 -PHBN.BE"
Germany,OC Oerlikon Corporation AG Name -OBH.SG
Germany,"CRED.SUISSE GRP NA SF-,04 -CSX.HA"
Germany,"SONOVA HLDG AG NA.SF 0,05 -PHBN.DU"
Germany,"DOW CHEM. DL 2,50 -DCH1.HA"
USA,Cicero Inc. -CICN
USA,Cimetrix Inc. -CMXX
India,Cipla Limited -CIPLA.NS
Mexico,"Grupe, S.A.B. de C.V. -CIDMEGA.MX"
India,Cinevista Limited -CINEVISTA.NS
Mexico,"Corporación Interamericana de Entretenimiento, S.A.B. de C.V. -CIEB.MX"
Australia,Citigold Corporation Limited -CTO.AX
Mexico,Kansas City Southern -KSU.MX
India,Mahindra CIE Automotive Limited -MAHINDCIE.NS
Germany,CISCO SYSTEMS INC. Registered S -CIS.SG
India,Opto Circuits (India) Ltd -OPTOCIRCUI.NS
India,Cineline India Limited -CINELINE.NS
Australia,Clime Investment Management Limited -CIW.AX
Mexico,"Citrix Systems, Inc. -CTXS.MX"
Mexico,"CIE Automotive, S.A. -CIEAN.MX"
Mexico,"Hoteles City Express, S.A.B. de C.V. -HCITY.MX"
Germany,"GRAND CITY PROPERT.EO-,10 -GYC.BE"
Mexico,Companhia Energética de Minas Gerais -CIGN.MX
India,Shriram City Union Finance Limited -SHRIRAMCIT.NS
Germany,Grand City Properties S.A. Acti -GYC.SG
Australia,Carlton Investments Limited -CIN.AX
India,CIL Nova Petrochemicals Limited -CNOVAPETRO.NS
Germany,"CISCO SYSTEMS DL-,001 -CIS.DU"
Mexico,Fibra Shop -FSHOP13.MX
Mexico,Terrafina -TERRA13.MX
Germany,Grand City Properties S.A. -GYC.DE
Germany,CAMECO CORP. -CJ6.BE
Germany,CAMECO CORP. -CJ6.DU
Germany,CAMECO CORP. Registered Shares -CJ6.SG
USA,"Concrete Leveling Systems, Inc. -CLEV"
USA,"Cleartronic, Inc -CLRI"
Australia,Class Limited -CL1.AX
Mexico,"Kimberly-Clark de México, S. A. B. de C. V. -KIMBERB.MX"
India,The Indian Card Clothing Company Limited -INDIANCARD.NS
Australia,ClearView Wealth Limited -CVW.AX
India,Kewal Kiran Clothing Limited -KKCL.NS
Australia,Classic Minerals Limited -CLZ.AX
Mexico,"Kimberly-Clark de México, S. A. B. de C. V. -KIMBERA.MX"
Germany,"CLARIANT NA SF 3,70 -CLRN.DU"
Mexico,Cleveland-Cliffs Inc. -CLF.MX
Australia,Collaborate Corporation Limited -CL8.AX
Germany,Clariant AG -CLRN.DE
USA,"Comarco, Inc. -CMRO"
Mexico,"CMR, S.A.B. de C.V. -CMRB.MX"
Mexico,Comcast Corporation -CMCSA.MX
Germany,JPMORGAN CHASE DL 1 -CMC.HA
Australia,Compumedics Limited -CMP.AX
Germany,JPMORGAN CHASE DL 1 -CMC.BE
Germany,JPMORGAN CHASE DL 1 -CMC.DU
Australia,China Magnesium Corporation Limited -CMC.AX
Australia,Capital Mining Limited -CMY.AX
USA,CNB Corporation -CNBZ
Germany,PetroChina Company Limited -PC6.DE
Germany,CHINA LIFE INS. H YC 1 -CHL.DU
Germany,PETROCHINA CO. LTD H YC 1 -PC6.DU
Germany,China Life Insurance Co. Ltd. R -CHL.SG
Germany,PetroChina Co. Ltd. Registered -PC6.SG
USA,"COPsync, Inc. -COYN"
USA,IEH Corporation -IEHC
Germany,COLGATE-PALMOLIVE CO. Registere -CPA.SG
Germany,COLGATE-PALMOLIVE DL 1 -CPA.HA
Germany,COLGATE-PALMOLIVE DL 1 -CPA.DU
Mexico,"Proteak Uno, S.A.B. de C.V. -TEAKCPO.MX"
Mexico,La Comer S.A.B. De C.V. -LACOMERUBC.MX
India,Ganesh Housing Corporation Limited -GANESHHOUC.NS
Germany,SUEZ EO 4 -SZ1.BE
Germany,Suez S.A. Actions Port. EO 4 -SZ1.SG
Germany,COLGATE-PALMOLIVE DL 1 -CPA.BE
Mexico,"Copa Holdings, S.A. -CPAN.MX"
Germany,"CPI PROPERTY GRP EO-,10 -O5G.DU"
Germany,SUEZ EO 4 -SZ1.DU
Australia,Charter Hall Retail REIT -CQR.AX
USA,"Cubed, Inc. -CRPT"
USA,"CrowdGather, Inc. -CRWG"
USA,"CreditRiskMonitor.com, Inc. -CRMZ"
Australia,Pioneer Credit Limited -PNC.AX
Australia,Leigh Creek Energy Limited -LCK.AX
Australia,Cryosite Limited -CTE.AX
India,Excel Crop Care Limited -EXCELCROP.NS
India,Creative Eye Limited -CREATIVEYE.NS
India,CRISIL Limited -CRISIL.NS
Australia,Carbon Minerals Limited -CRM.AX
India,Sharda Cropchem Limited -SHARDACROP.NS
Germany,Credit Suisse Group AG -CSX1.DE
Mexico,Royal Caribbean Cruises Ltd. -RCL.MX
India,Satin Creditcare Network Limited -SATIN.NS
India,Punjab Chemicals and Crop Protection Limited -PUNJABCHEM.NS
Australia,Carbine Resources Limited -CRB.AX
India,Crest Ventures Limited -CREST.NS
India,Bayer CropScience Limited -BAYERCROP.NS
Mexico,"Salesforce.com, inc. -CRM.MX"
USA,ColorStars Group -CSTU
Australia,CSR Limited -CSR.AX
USA,"CSA Holdings, Inc. -CSAX"
Germany,"CRED.SUISSE GRP NA SF-,04 -CSX.DU"
Germany,"CRED.SUISSE GRP NA SF-,04 -CSX.BE"
Germany,Credit Suisse Group AG Namens-A -CSX.SG
Germany,CTS EVENTIM KGAA -EVD.BE
Germany,CTS Eventim AG & Co. KGaA Inhab -EVD.SG
Germany,China Mobile Limited -CTM.DE
Germany,"CAPITA PLC SL-,02066666 -CTAA.DU"
Germany,"Capita PLC Reg. Shares LS -,020 -CTAA.SG"
Germany,CTS EVENTIM KGAA -EVD.HA
Germany,CHINA MOBILE LTD. -CTM.DU
Mexico,Cognizant Technology Solutions Corporation -CTSH.MX
India,Cambridge Technology Enterprises Limited -CTE.NS
Germany,Curasan AG -CUR.DE
Germany,CURASAN AG -CUR.DU
India,CURA Technologies Limited -CURATECH.NS
India,Cubex Tubings Limited -CUBEXTUB.NS
Germany,CURASAN AG -CUR.BE
India,Cummins India Limited -CUMMINSIND.NS
Germany,CURASAN AG Inhaber-Aktien o.N. -CUR.SG
Mexico,"Convertidora Industrial, S.A.B. de C.V. -CONVERA.MX"
Mexico,"Grupo Famsa, S.A.B. de C.V. -GFAMSAA.MX"
Mexico,"Organización Soriana, S. A. B. de C. V. -SORIANAB.MX"
Mexico,"Sare Holding, S.A.B. de C.V. -SAREB.MX"
Mexico,"Financiera Independencia, S.A.B. de C.V.,Sociedad Financiera de Objeto Múltiple, Entidad No Regulada -FINDEP.MX"
Germany,Vale S.A. Reg. Preferred Shs A -CVLA.SG
Mexico,"DINE, S.A.B. de C.V. -DINEB.MX"
Mexico,"Grupo Financiero Inbursa, S.A.B. de C.V. -GFINBURO.MX"
Australia,Covata Limited -CVT.AX
Mexico,"Vitro, S.A.B. de C.V. -VITROA.MX"
Mexico,"Médica Sur, S.A.B. de C.V. -MEDICAB.MX"
Mexico,"Urbi, Desarrollos Urbanos, S.A.B. de C.V. -URBI.MX"
Australia,CV Check Ltd -CV1.AX
Mexico,"Grupo Industrial Saltillo, S.A.B. de C.V. -GISSAA.MX"
Mexico,"Compañía Minera Autlán, S.A.B. de C.V. -AUTLANB.MX"
Mexico,"Grupo Financiero Santander México, S.A.B. de C.V. -SANMEXB.MX"
Germany,CARNIVAL PAIRED CTF -CVC1.BE
Mexico,"G Collado, S.A.B. de C.V. -COLLADO.MX"
Mexico,"Grupo Profuturo, S.A.B. de C.V. -GPROFUT.MX"
Mexico,"DINE, S.A.B. de C.V. -DINEA.MX"
Mexico,"Grupo Lamosa, S.A.B. de C.V. -LAMOSA.MX"
Mexico,"Grupo Minsa, S.A.B. de C.V. -MINSAB.MX"
Mexico,"Megacable Holdings, S. A. B. de C. V. -MEGACPO.MX"
Mexico,"Hilasal Mexicana, S.A.B. de C.V. -HILASALA.MX"
Mexico,"Grupo Pochteca, S.A.B. de C.V. -POCHTECB.MX"
Mexico,"Corporativo Fragua, S.A.B. De C.V. -FRAGUAB.MX"
Mexico,"Cydsa, S.A.B. de C.V. -CYDSASAA.MX"
Mexico,"Grupo Financiero Interacciones, S.A. de C.V. -GFINTERO.MX"
Mexico,"Grupo Posadas, S.A.B. de C.V. -POSADASA.MX"
Mexico,"Grupo Kuo, S.A.B. de C.V. -KUOB.MX"
USA,CornerWorld Corporation -CWRL
Germany,Commonwealth Bank of Australia -CWW.DE
Australia,Core Exploration Limited -CXO.AX
Australia,Connexion Media Limited -CXZ.AX
Australia,Cauldron Energy Limited -CXU.AX
USA,CYIOS Corporation -CYIO
USA,Cytta Corp. -CYCA
India,CyberTech Systems and Software Limited -CYBERTECH.NS
Australia,Catalyst Metals Limited -CYL.AX
Germany,CYTOTOOLS O.N. -T5O.DU
India,Cyber Media (India) Limited -CYBERMEDIA.NS
Germany,CytoTools AG Inhaber-Aktien o.N -T5O.SG
Germany,CYTOTOOLS O.N. -T5O.BE
India,Cyient Limited -CYIENT.NS
Australia,Corazon Mining Limited -CZN.AX
Australia,Coziron Resources Limited -CZR.AX
Germany,DATA MODUL AG O.N. -DAM.DU
India,Coffee Day Enterprises Limited -COFFEEDAY.NS
Germany,DALDRUP & SOEHNE AG Inhaber-Akt -4DS.SG
Germany,DATA MODUL AG O.N. -DAM.BE
Germany,DAIMLER AG NA O.N. -DAI.BE
Mexico,"Tableau Software, Inc. -DATA.MX"
Australia,Danakali Limited -DNK.AX
Germany,DALDRUP+SOEHNE AG -4DS.BE
Germany,DATRON AG Inhaber-Aktien o.N. -DAR.SG
Germany,DATAGROUP SE Inhaber-Aktien o.N -D6H.SG
India,Hathway Cable & Datacom Limited -HATHWAY.NS
Germany,DATRON AG INH.O.N. -DAR.DU
Mexico,Dassault Systèmes SE -DSYN.MX
Mexico,Danaher Corporation -DHR.MX
Germany,Dada S.p.A. -DAM.SG
Germany,DATRON AG INH.O.N. -DAR.BE
India,LT Foods Limited -DAAWAT.NS
Germany,"DATA MODUL Aktiengesellschaft, Produktion und Vertrieb von elektronischen Systemen -DAM.DE"
Germany,DATAGROUP SE INH. O.N. -D6H.DU
Germany,DALDRUP+SOEHNE AG -4DS.DU
Germany,Daimler AG NAMENS-AKTIEN O.N. -DAI.SG
Germany,DATAGROUP SE INH. O.N. -D6H.BE
Australia,Dateline Resources Limited -DTR.AX
India,Datamatics Global Services Limited -DATAMATICS.NS
Germany,"DANAHER CORP. DL-,01 -DAP.BE"
Germany,DAIMLER AG NA O.N. -DAI.DU
Germany,DANAHER CORP. Registered Shares -DAP.SG
Germany,DAIMLER AG NA O.N. -DAI.HA
India,DB Realty Ltd -DBREALTY.NS
Germany,DEUTSCHE BANK AG NA O.N. -DBK.HA
India,D. B. Corp Limited -DBCORP.NS
Germany,DEUTSCHE BANK AG NA O.N. -DBK.BE
India,DCW Limited -DCW.NS
Germany,The Dow Chemical Company -DCH1.DE
Germany,"DOW CHEM. DL 2,50 -DCH1.DU"
Germany,DEERE & CO. Registered Shares D -DCO.SG
India,DCM Limited -DCM.NS
Germany,Deere & Company -DCO.DE
Germany,DEERE CO. DL 1 -DCO.BE
India,DCB Bank Limited -DCBBANK.NS
India,DCM Shriram Limited -DCMSHRIRAM.NS
Germany,DEERE CO. DL 1 -DCO.DU
Mexico,E. I. du Pont de Nemours and Company -DD.MX
Mexico,3D Systems Corporation -DDD.MX
Germany,Dürr Aktiengesellschaft -DUE.DE
Germany,Dierig Holding AG -DIE.DE
India,Dewan Housing Finance Corporation Limited -DHFL.NS
USA,The Dewey Electronics Corporation -DEWY
Germany,Deutsche Euroshop AG -DEQ.DE
India,Delta Corp Limited -DELTACORP.NS
India,Deep Industries Limited -DEEPIND.NS
Germany,"Casino, Guichard-Perrachon Société Anonyme -COP.SG"
Germany,COMPUGROUP MED.SE O.N. -COP.BE
Germany,CONTINENTAL AG Inhaber-Aktien o -CON.SG
Germany,MPH Mittelst.Pharma Hldg AG Inh -93M.SG
Germany,2G ENERGY AG -2GB.DU
Germany,LINDE AG O.N. -LIN.BE
Germany,MUEHLBAUER HOLD.AG O.N. -MUB.DU
Germany,KUKA AG -KU2.BE
Germany,VOLKSWAGEN AG Inhaber-Stammakti -VOW.SG
Germany,Nordex SE Inhaber-Aktien o.N. -NDX1.SG
Germany,ELMOS SEMICONDUCTOR AG -ELG.DU
Germany,FIELMANN AG O.N. -FIE.DU
Germany,KWS SAAT SE Inhaber-Aktien o.N. -KWS.SG
Germany,WACKER NEUSON SE NA O.N. -WAC.DU
Germany,EDEL AG O.N. -EDL.DU
Germany,DR. HOENLE AG O.N. -HNL.DU
Germany,SMA SOLAR TECHNOL.AG -S92.BE
Germany,InVision AG Inhaber-Aktien o.N. -IVX.SG
Germany,PUMA SE -PUM.BE
Germany,DRILLISCH AG O.N. -DRI.BE
Australia,Decimal Software Limited -DSX.AX
Germany,MIC AG -M3B.BE
Germany,SARTORIUS AG O.N. -SRT.DU
Germany,KSB AG O.N. ST -KSB.DU
Germany,NEXUS AG O.N. -NXU.BE
Germany,TOM TAILOR HLDG NA O.N. -TTI.HA
Germany,GFK SE O.N. -GFK.DU
Germany,3U HOLDING AG -UUU.DU
Germany,DEAG DT.ENTERTAINM. O.N. -ERMK.DU
Germany,FRAPORT AG FFM.AIRPORT -FRA.BE
Germany,GRENKE AG NA O.N. -GLJ.DU
Germany,LINDE AG Inhaber-Aktien o.N. -LIN.SG
Germany,LANG+SCHWARZ AG NA -LUS.DU
Germany,HYPOPORT AG -HYQ.BE
Germany,KOENIG + BAUER AG ST O.N. -SKB.BE
Germany,CAPITAL STAGE AG -CAP.HA
India,HIL Limited -HIL.NS
Germany,BAUER AG -B5A.BE
Mexico,Fresenius Medical Care AG & Co. KGAA -FMEN.MX
Germany,LEG IMMOBILIEN AG NA O.N. -LEG.HA
Germany,DRAEGERWERK ST.A.O.N. -DRW8.HA
Germany,mVISE AG Inhaber-Aktien o.N. -C1V.SG
Germany,mutares AG Inhaber-Aktien o.N. -MUX.SG
Germany,KWS SAAT SE O.N. -KWS.HA
Germany,SURTECO SE Inhaber-Aktien o.N. -SUR.SG
Germany,METRO AG VZO O.N. -MEO3.HA
Germany,SYZYGY AG O.N. -SYZ.BE
Germany,SIXT SE ST O.N. -SIX2.DU
Germany,AUDI AG O.N. -NSU.BE
Germany,CONSTANTIN MEDIEN AG O.N. -EV4.BE
Germany,Sixt SE -SIX3.DE
Germany,RWE AG VZO O.N. -RWE3.BE
Germany,Paion AG -PA8.DE
Germany,HELMA EIGENHEIMBAU AG -H5E.HA
Germany,RINGMETALL AG O.N. -HP3.BE
Germany,BAYER AG NA O.N. -BAYN.DU
Germany,HORNBACH BAUMARKT AG O.N. -HBM.HA
Germany,technotrans AG Namens-Aktien o. -TTR1.SG
Germany,RHEINMETALL AG -RHM.BE
Germany,SCHWEIZER ELECTR. NA O.N. -SCE.BE
Germany,MLL.SG -MLL.SG
Germany,E.ON SE NA O.N. -EOAN.HA
Germany,Diebold Nixdorf Aktiengesellschaft -WIN.DE
India,Nandan Denim Limited -NDL.NS
Germany,TOM TAILOR HLDG NA O.N. -TTI.BE
Germany,DEAG Deutsche Entertainment AGI -ERMK.SG
Germany,UNITED INTERNET AG NAMENS-AKTIE -UTDI.SG
Germany,MEDIGENE AG NA O.N. -MDG1.DU
Germany,HAMBORNER REIT AG O.N. -HAB.BE
Germany,Delignit AG Inhaber-Aktien o.N. -DLX.SG
Germany,UZIN UTZ AG O.N. -UZU.DU
Germany,Wilex AG Inhaber-Aktien o.N. -WL6.SG
Germany,OSRAM Licht AG Namens-Aktien o. -OSR.SG
Germany,SARTORIUS AG Inhaber-Stammaktie -SRT.SG
Germany,KUKA AG -KU2.DU
Germany,DT.GRUNDST.AUKT.AG -DGR.DU
Germany,AUDI AG O.N. -NSU.DU
Germany,SOFTSHIP AG O.N. -SFO.DU
Germany,DEUTSCHE EUROSHOP AG NAMENS-AKT -DEQ.SG
Germany,TAG IMMOBILIEN AG -TEG.HA
Germany,SOFTLINE AG O.N. -SFD1.BE
Germany,WUESTENROT+WUERTT.AG O.N. -WUW.BE
Germany,NORCOM INF.TECHN.AG -NC5A.DU
Germany,GRAMMER AG O.N. -GMM.DU
Germany,Fresenius SE & Co. KGaA Inhaber -FRE.SG
Germany,LLOYD FONDS AG -L1OA.DU
Germany,HOMAG GROUP AG -HG1.HA
Germany,SHW AG -SW1.HA
Germany,E.ON SE NA O.N. -EOAN.BE
Germany,DEUTZ AG O.N. -DEZ.DU
Germany,MLP AG -MLP.HA
